,CustomerID,SalesOrderID,Name,LineTotal,OrderQty
116291,12938,52995,Fender Set - Mountain,21.98,1
102037,12939,54841,Mountain Bottle Cage,9.99,1
49759,12947,46685,"Road-250 Black, 52",2181.5625,1
117290,12952,64153,Fender Set - Mountain,21.98,1
116587,12953,56419,Fender Set - Mountain,21.98,1
15775,12953,56419,"Sport-100 Helmet, Black",34.99,1
54278,12953,56419,"Half-Finger Gloves, L",24.49,1
107661,12954,58231,HL Mountain Tire,35.0,1
91217,12954,58231,Patch Kit/8 Patches,2.29,1
5867,12954,60179,AWC Logo Cap,8.99,1
7420,12955,74619,AWC Logo Cap,8.99,1
108398,12955,71055,HL Mountain Tire,35.0,1
111187,12955,71055,Mountain Tire Tube,4.99,1
71964,12952,64153,Water Bottle - 30 oz.,4.99,1
102833,12952,64153,Mountain Bottle Cage,9.99,1
5326,12951,55218,AWC Logo Cap,8.99,1
38938,12949,67739,"Mountain-200 Silver, 46",2319.99,1
116272,12948,52757,Fender Set - Mountain,21.98,1
59334,12949,46781,"Road-250 Black, 58",2181.5625,1
116480,12951,55218,Fender Set - Mountain,21.98,1
9777,12949,67739,"Sport-100 Helmet, Blue",34.99,1
34558,12950,68928,"Mountain-200 Black, 38",2294.99,1
49412,12950,46906,"Road-250 Red, 44",2443.35,1
117672,12950,68928,Fender Set - Mountain,21.98,1
109954,12956,61146,Mountain Tire Tube,4.99,1
6832,12956,69179,AWC Logo Cap,8.99,1
16269,12956,61146,"Sport-100 Helmet, Black",34.99,1
111685,12961,74780,Mountain Tire Tube,4.99,1
90849,12960,55786,Patch Kit/8 Patches,2.29,1
109258,12960,55786,Mountain Tire Tube,4.99,1
5695,12960,58720,AWC Logo Cap,8.99,1
6947,12961,70034,AWC Logo Cap,8.99,1
6221,12959,63449,AWC Logo Cap,8.99,1
28696,12961,74780,"Sport-100 Helmet, Red",34.99,1
6822,12962,69103,AWC Logo Cap,8.99,1
111168,12962,70795,Mountain Tire Tube,4.99,1
17192,12962,70795,"Sport-100 Helmet, Black",34.99,1
103284,12959,69597,Mountain Bottle Cage,9.99,1
110036,12959,61801,Mountain Tire Tube,4.99,1
6582,12958,66839,AWC Logo Cap,8.99,1
7368,12957,74041,AWC Logo Cap,8.99,1
107647,12957,58053,HL Mountain Tire,35.0,1
107208,12958,70286,All-Purpose Bike Stand,159.0,1
108342,12958,70286,HL Mountain Tire,35.0,1
65210,12948,52757,Hydration Pack - 70 oz.,54.99,1
6835,12947,69219,AWC Logo Cap,8.99,1
66429,12939,54841,Bike Wash - Dissolver,7.95,1
117704,12947,69219,Fender Set - Mountain,21.98,1
6811,12940,68952,AWC Logo Cap,8.99,1
109807,12940,60015,Mountain Tire Tube,4.99,1
36514,12941,55598,"Mountain-200 Silver, 38",2319.99,1
65370,12941,55598,Hydration Pack - 70 oz.,54.99,1
46391,12941,46811,"Road-250 Red, 48",2443.35,1
36528,12942,56175,"Mountain-200 Silver, 38",2319.99,1
59333,12942,46780,"Road-250 Black, 58",2181.5625,1
118213,12943,74753,Fender Set - Mountain,21.98,1
5484,12943,56759,AWC Logo Cap,8.99,1
17591,12943,74753,"Sport-100 Helmet, Black",34.99,1
107755,12940,60015,HL Mountain Tire,35.0,1
70163,12939,54841,Water Bottle - 30 oz.,4.99,1
64087,12944,65694,"Short-Sleeve Classic Jersey, XL",53.99,1
6472,12944,65694,AWC Logo Cap,8.99,1
112674,12945,75006,Touring Tire,28.99,1
69141,12945,62507,"Classic Vest, M",63.5,1
66144,12945,75006,Hydration Pack - 70 oz.,54.99,1
117482,12946,66540,Fender Set - Mountain,21.98,1
16774,12946,66540,"Sport-100 Helmet, Black",34.99,1
43868,12946,66540,"Half-Finger Gloves, M",24.49,1
91279,12944,58603,Patch Kit/8 Patches,2.29,1
92698,12913,69062,Patch Kit/8 Patches,2.29,1
73979,12876,74617,Water Bottle - 30 oz.,4.99,1
112261,12880,65466,Touring Tire,28.99,1
113509,12880,65466,Touring Tire Tube,4.99,1
118582,12880,57914,ML Mountain Tire,29.99,1
35684,12881,66002,"Mountain-200 Black, 42",2294.99,1
31318,12881,46498,"Road-150 Red, 52",3578.27,1
108102,12881,66002,HL Mountain Tire,35.0,1
57630,12882,66186,"Mountain-200 Black, 46",2294.99,1
118112,12879,73684,Fender Set - Mountain,21.98,1
66731,12877,60091,Bike Wash - Dissolver,7.95,1
116913,12877,60091,Fender Set - Mountain,21.98,1
54178,12878,53231,"Half-Finger Gloves, L",24.49,1
116314,12878,53231,Fender Set - Mountain,21.98,1
73815,12879,73684,Water Bottle - 30 oz.,4.99,1
103641,12879,73684,Mountain Bottle Cage,9.99,1
30945,12882,46522,"Road-150 Red, 48",3578.27,1
27863,12885,67067,"Sport-100 Helmet, Red",34.99,1
92325,12884,66479,Patch Kit/8 Patches,2.29,1
37854,12884,66479,"Mountain-200 Silver, 42",2319.99,1
23379,12885,46464,"Road-150 Red, 62",3578.27,1
110698,12885,67067,Mountain Tire Tube,4.99,1
117457,12882,66186,Fender Set - Mountain,21.98,1
92392,12883,66921,Patch Kit/8 Patches,2.29,1
30939,12883,46483,"Road-150 Red, 48",3578.27,1
30526,12884,46422,"Road-150 Red, 44",3578.27,1
34506,12883,66921,"Mountain-200 Black, 38",2294.99,1
118196,12876,74617,Fender Set - Mountain,21.98,1
103721,12876,74617,Mountain Bottle Cage,9.99,1
74308,12865,55719,"Short-Sleeve Classic Jersey, L",53.99,1
103577,12866,73045,Mountain Bottle Cage,9.99,1
57809,12866,73045,"Mountain-200 Black, 46",2294.99,1
31272,12866,46210,"Road-150 Red, 52",3578.27,1
38488,12867,50911,"Mountain-200 Silver, 46",2071.4196,1
35896,12867,73425,"Mountain-200 Black, 42",2294.99,1
103918,12868,54687,HL Road Tire,32.6,1
103836,12869,52701,HL Road Tire,32.6,1
113999,12870,72998,Touring Tire Tube,4.99,1
10350,12870,72998,"Sport-100 Helmet, Blue",34.99,1
7262,12870,72998,AWC Logo Cap,8.99,1
112664,12871,74906,Touring Tire,28.99,1
103357,12871,70421,Mountain Bottle Cage,9.99,1
70336,12865,55719,Water Bottle - 30 oz.,4.99,1
102100,12865,55719,Mountain Bottle Cage,9.99,1
73194,12871,70421,Water Bottle - 30 oz.,4.99,1
113932,12872,71731,Touring Tire Tube,4.99,1
10337,12875,72903,"Sport-100 Helmet, Blue",34.99,1
103565,12875,72903,Mountain Bottle Cage,9.99,1
85419,12875,72903,"Racing Socks, M",8.99,1
65713,12874,64128,Hydration Pack - 70 oz.,54.99,1
92010,12874,64128,Patch Kit/8 Patches,2.29,1
7096,12872,71731,AWC Logo Cap,8.99,1
17287,12872,71731,"Sport-100 Helmet, Black",34.99,1
38442,12873,50435,"Mountain-200 Silver, 46",2071.4196,1
97516,12873,68603,"Touring-2000 Blue, 50",1214.85,1
28028,12873,68603,"Sport-100 Helmet, Red",34.99,1
38446,12874,50504,"Mountain-200 Silver, 46",2071.4196,1
103032,12886,66477,Mountain Bottle Cage,9.99,1
117682,12913,69062,Fender Set - Mountain,21.98,1
5772,12895,59184,AWC Logo Cap,8.99,1
69222,12898,66130,"Classic Vest, M",63.5,1
30529,12898,46465,"Road-150 Red, 44",3578.27,1
34494,12898,66130,"Mountain-200 Black, 38",2294.99,1
44099,12899,73299,"Half-Finger Gloves, M",24.49,1
13965,12899,73299,"Long-Sleeve Logo Jersey, L",49.99,1
118086,12899,73299,Fender Set - Mountain,21.98,1
117875,12900,71122,Fender Set - Mountain,21.98,1
16676,12901,65490,"Sport-100 Helmet, Black",34.99,1
35675,12901,65490,"Mountain-200 Black, 42",2294.99,1
117412,12897,65771,Fender Set - Mountain,21.98,1
102375,12895,59184,Mountain Bottle Cage,9.99,1
113946,12895,72147,Touring Tire Tube,4.99,1
66470,12896,55368,Bike Wash - Dissolver,7.95,1
16701,12897,65771,"Sport-100 Helmet, Black",34.99,1
116484,12896,55368,Fender Set - Mountain,21.98,1
102067,12896,55368,Mountain Bottle Cage,9.99,1
2563,12897,65771,"Long-Sleeve Logo Jersey, M",49.99,1
23375,12901,46431,"Road-150 Red, 62",3578.27,1
36673,12902,62665,"Mountain-200 Silver, 38",2319.99,1
27965,12910,67880,"Sport-100 Helmet, Red",34.99,1
67669,12907,54697,Hitch Rack - 4-Bike,120.0,1
116372,12908,53960,Fender Set - Mountain,21.98,1
68974,12908,53960,"Classic Vest, M",63.5,1
121182,12909,68655,"Long-Sleeve Logo Jersey, S",49.99,1
117659,12909,68655,Fender Set - Mountain,21.98,1
117582,12910,67880,Fender Set - Mountain,21.98,1
116282,12906,52874,Fender Set - Mountain,21.98,1
88264,12911,74440,"Racing Socks, L",8.99,1
118181,12911,74440,Fender Set - Mountain,21.98,1
37898,12912,69061,"Mountain-200 Silver, 42",2319.99,1
21213,12912,46593,"Road-150 Red, 56",3578.27,1
116439,12907,54697,Fender Set - Mountain,21.98,1
102945,12904,65541,Mountain Bottle Cage,9.99,1
102696,12902,62665,Mountain Bottle Cage,9.99,1
34348,12903,61770,"Mountain-200 Black, 38",2294.99,1
91717,12903,61770,Patch Kit/8 Patches,2.29,1
107863,12903,61770,HL Mountain Tire,35.0,1
23395,12904,46557,"Road-150 Red, 62",3578.27,1
121092,12905,64211,"Long-Sleeve Logo Jersey, S",49.99,1
37833,12904,65541,"Mountain-200 Silver, 42",2319.99,1
117295,12905,64211,Fender Set - Mountain,21.98,1
16769,12886,66477,"Sport-100 Helmet, Black",34.99,1
118085,12891,73298,Fender Set - Mountain,21.98,1
111789,12892,52736,Touring Tire,28.99,1
7148,12892,71969,AWC Logo Cap,8.99,1
110776,12892,67615,Mountain Tire Tube,4.99,1
2810,12890,74412,"Long-Sleeve Logo Jersey, M",49.99,1
117478,12886,66477,Fender Set - Mountain,21.98,1
117667,12887,68780,Fender Set - Mountain,21.98,1
118176,12890,74412,Fender Set - Mountain,21.98,1
2635,12888,68318,"Long-Sleeve Logo Jersey, M",49.99,1
117625,12888,68318,Fender Set - Mountain,21.98,1
54516,12888,68318,"Half-Finger Gloves, L",24.49,1
117555,12889,67539,Fender Set - Mountain,21.98,1
100802,12894,62158,Road Bottle Cage,8.99,1
108167,12894,67123,HL Mountain Tire,35.0,1
71640,12893,62531,Water Bottle - 30 oz.,4.99,1
108514,12893,73067,HL Mountain Tire,35.0,1
100834,12893,62531,Road Bottle Cage,8.99,1
71564,12894,62158,Water Bottle - 30 oz.,4.99,1
117365,12528,65126,Fender Set - Mountain,21.98,1
85296,12621,66884,"Racing Socks, M",8.99,1
57742,12618,70763,"Mountain-200 Black, 46",2294.99,1
113671,12619,68007,Touring Tire Tube,4.99,1
65875,12619,68007,Hydration Pack - 70 oz.,54.99,1
98416,12619,68007,"Touring-3000 Blue, 58",742.35,1
114850,12620,67139,LL Road Tire,21.49,1
107444,12620,54431,HL Mountain Tire,35.0,1
30828,12620,45724,"Road-150 Red, 48",3578.27,1
73257,12618,70763,Water Bottle - 30 oz.,4.99,1
30420,12618,45618,"Road-150 Red, 44",3578.27,1
36658,12615,61604,"Mountain-200 Silver, 38",2319.99,1
36185,12615,49277,"Mountain-200 Silver, 38",2071.4196,1
117054,12615,61604,Fender Set - Mountain,21.98,1
70815,12616,58327,Water Bottle - 30 oz.,4.99,1
102310,12616,58327,Mountain Bottle Cage,9.99,1
71605,12617,62376,Water Bottle - 30 oz.,4.99,1
102666,12617,62376,Mountain Bottle Cage,9.99,1
54399,12617,62376,"Half-Finger Gloves, L",24.49,1
8411,12621,53877,"Sport-100 Helmet, Blue",34.99,1
13346,12603,55780,"Long-Sleeve Logo Jersey, L",49.99,1
72510,12621,66884,Water Bottle - 30 oz.,4.99,1
112361,12623,67823,Touring Tire,28.99,1
113657,12623,67823,Touring Tire Tube,4.99,1
57514,12623,61381,"Mountain-200 Black, 46",2294.99,1
27867,12624,67088,"Sport-100 Helmet, Red",34.99,1
33875,12624,50070,"Mountain-200 Black, 38",2049.0982,1
34514,12624,67088,"Mountain-200 Black, 38",2294.99,1
102968,12625,65719,Mountain Bottle Cage,9.99,1
16692,12625,65719,"Sport-100 Helmet, Black",34.99,1
2557,12625,65719,"Long-Sleeve Logo Jersey, M",49.99,1
112477,12626,70344,Touring Tire,28.99,1
7029,12626,70983,AWC Logo Cap,8.99,1
10054,12626,70344,"Sport-100 Helmet, Blue",34.99,1
38718,12622,59273,"Mountain-200 Silver, 46",2319.99,1
6929,12622,69839,AWC Logo Cap,8.99,1
102389,12622,59273,Mountain Bottle Cage,9.99,1
17011,12614,68820,"Sport-100 Helmet, Black",34.99,1
34553,12614,68820,"Mountain-200 Black, 38",2294.99,1
103231,12614,68820,Mountain Bottle Cage,9.99,1
118243,12606,75022,Fender Set - Mountain,21.98,1
119410,12606,75022,ML Mountain Tire,29.99,1
9612,12607,66203,"Sport-100 Helmet, Blue",34.99,1
94813,12607,66203,"Road-750 Black, 58",539.99,1
72366,12607,66203,Water Bottle - 30 oz.,4.99,1
97502,12608,67071,"Touring-2000 Blue, 50",1214.85,1
27162,12608,60250,"Sport-100 Helmet, Red",34.99,1
36630,12608,60250,"Mountain-200 Silver, 38",2319.99,1
106066,12606,65658,Road Tire Tube,3.99,1
5763,12604,59112,AWC Logo Cap,8.99,1
102369,12604,59112,Mountain Bottle Cage,9.99,1
102273,12605,57886,Mountain Bottle Cage,9.99,1
16175,12612,60044,"Sport-100 Helmet, Black",34.99,1
96037,12612,65726,"Touring-2000 Blue, 60",1214.85,1
119672,12612,65726,"Short-Sleeve Classic Jersey, M",53.99,1
112556,12611,72310,Touring Tire,28.99,1
117594,12613,67975,Fender Set - Mountain,21.98,1
120822,12613,67975,"Classic Vest, L",63.5,1
37887,12613,67975,"Mountain-200 Silver, 42",2319.99,1
44074,12611,72310,"Half-Finger Gloves, M",24.49,1
113962,12611,72310,Touring Tire Tube,4.99,1
97501,12609,66816,"Touring-2000 Blue, 50",1214.85,1
35052,12609,49261,"Mountain-200 Black, 42",2049.0982,1
34308,12609,60319,"Mountain-200 Black, 38",2294.99,1
112117,12610,61762,Touring Tire,28.99,1
113298,12610,61762,Touring Tire Tube,4.99,1
6541,12610,66475,AWC Logo Cap,8.99,1
113267,12627,61297,Touring Tire Tube,4.99,1
119596,12627,61297,"Short-Sleeve Classic Jersey, M",53.99,1
97164,12640,56906,"Touring-1000 Blue, 54",2384.07,1
78092,12645,55553,"Touring-1000 Yellow, 60",2384.07,1
38632,12645,56188,"Mountain-200 Silver, 46",2319.99,1
8576,12645,55553,"Sport-100 Helmet, Blue",34.99,1
112763,12646,53114,Touring Tire Tube,4.99,1
7392,12646,74252,AWC Logo Cap,8.99,1
33819,12647,49552,"Mountain-200 Black, 38",2049.0982,1
83486,12647,55504,"Touring-1000 Blue, 46",2384.07,1
2288,12647,55504,"Long-Sleeve Logo Jersey, M",49.99,1
70485,12644,56483,Water Bottle - 30 oz.,4.99,1
8645,12644,56376,"Sport-100 Helmet, Blue",34.99,1
7167,12641,72161,AWC Logo Cap,8.99,1
5632,12642,58054,AWC Logo Cap,8.99,1
5019,12643,52449,AWC Logo Cap,8.99,1
114159,12643,75058,Touring Tire Tube,4.99,1
64394,12643,75058,"Short-Sleeve Classic Jersey, XL",53.99,1
36533,12644,56483,"Mountain-200 Silver, 38",2319.99,1
30456,12650,45861,"Road-150 Red, 44",3578.27,1
74453,12650,59986,"Short-Sleeve Classic Jersey, L",53.99,1
59693,12650,60850,"Road-250 Black, 58",2443.35,1
6664,12649,67382,AWC Logo Cap,8.99,1
6712,12651,67815,AWC Logo Cap,8.99,1
27710,12652,65532,"Sport-100 Helmet, Red",34.99,1
6453,12652,65532,AWC Logo Cap,8.99,1
13895,12652,71403,"Long-Sleeve Logo Jersey, L",49.99,1
113020,12648,57299,Touring Tire Tube,4.99,1
87841,12648,56127,"Racing Socks, L",8.99,1
33837,12648,49774,"Mountain-200 Black, 38",2049.0982,1
5499,12640,56906,AWC Logo Cap,8.99,1
34165,12640,55333,"Mountain-200 Black, 38",2294.99,1
57379,12630,56797,"Mountain-200 Black, 46",2294.99,1
26577,12630,54524,"Sport-100 Helmet, Red",34.99,1
107567,12630,56797,HL Mountain Tire,35.0,1
104075,12631,58486,HL Road Tire,32.6,1
47247,12631,58486,"Road-250 Black, 44",2443.35,1
102424,12631,59649,Mountain Bottle Cage,9.99,1
71470,12628,61708,Water Bottle - 30 oz.,4.99,1
100738,12627,61297,Road Bottle Cage,8.99,1
102599,12628,61708,Mountain Bottle Cage,9.99,1
103409,12629,70908,Mountain Bottle Cage,9.99,1
7026,12629,70908,AWC Logo Cap,8.99,1
28286,12629,70908,"Sport-100 Helmet, Red",34.99,1
37692,12632,59985,"Mountain-200 Silver, 42",2319.99,1
79130,12632,60315,"Touring-1000 Blue, 60",2384.07,1
79872,12637,57011,"Touring-1000 Yellow, 46",2384.07,1
38618,12637,55384,"Mountain-200 Silver, 46",2319.99,1
35090,12637,49650,"Mountain-200 Black, 42",2049.0982,1
113800,12638,69905,Touring Tire Tube,4.99,1
43992,12638,69905,"Half-Finger Gloves, M",24.49,1
6703,12638,67731,AWC Logo Cap,8.99,1
120914,12639,52952,"Long-Sleeve Logo Jersey, S",49.99,1
113144,12636,59179,Touring Tire Tube,4.99,1
16083,12636,59179,"Sport-100 Helmet, Black",34.99,1
30459,12632,45896,"Road-150 Red, 44",3578.27,1
3755,12633,67453,"Long-Sleeve Logo Jersey, XL",49.99,1
113322,12633,62203,Touring Tire Tube,4.99,1
91768,12633,62203,Patch Kit/8 Patches,2.29,1
15521,12634,53975,"Sport-100 Helmet, Black",34.99,1
6077,12636,62126,AWC Logo Cap,8.99,1
82464,12634,53975,"Touring-1000 Blue, 50",2384.07,1
91008,12634,56692,Patch Kit/8 Patches,2.29,1
120936,12635,54862,"Long-Sleeve Logo Jersey, S",49.99,1
70970,12604,59112,Water Bottle - 30 oz.,4.99,1
6602,12603,66990,AWC Logo Cap,8.99,1
56999,12559,48990,"Mountain-200 Black, 46",2049.0982,1
102267,12553,57825,Mountain Bottle Cage,9.99,1
2643,12554,68656,"Long-Sleeve Logo Jersey, M",49.99,1
112166,12554,62912,Touring Tire,28.99,1
6786,12554,68656,AWC Logo Cap,8.99,1
63262,12555,65664,"Short-Sleeve Classic Jersey, S",53.99,1
102960,12555,65664,Mountain Bottle Cage,9.99,1
72259,12555,65664,Water Bottle - 30 oz.,4.99,1
7089,12556,71663,AWC Logo Cap,8.99,1
102253,12557,57622,Mountain Bottle Cage,9.99,1
70708,12557,57622,Water Bottle - 30 oz.,4.99,1
15923,12557,57622,"Sport-100 Helmet, Black",34.99,1
102951,12558,65600,Mountain Bottle Cage,9.99,1
72246,12558,65600,Water Bottle - 30 oz.,4.99,1
6755,12552,68321,AWC Logo Cap,8.99,1
114715,12551,63917,LL Road Tire,21.49,1
13995,12551,74783,"Long-Sleeve Logo Jersey, L",49.99,1
28047,12549,68821,"Sport-100 Helmet, Red",34.99,1
23224,12547,45433,"Road-150 Red, 62",3578.27,1
57113,12548,50084,"Mountain-200 Black, 46",2049.0982,1
72181,12548,65330,Water Bottle - 30 oz.,4.99,1
102925,12548,65330,Mountain Bottle Cage,9.99,1
30396,12549,45453,"Road-150 Red, 44",3578.27,1
105898,12551,63917,Road Tire Tube,3.99,1
34554,12549,68821,"Mountain-200 Black, 38",2294.99,1
105510,12550,60083,Road Tire Tube,3.99,1
88241,12550,72691,"Racing Socks, L",8.99,1
3865,12550,72691,"Long-Sleeve Logo Jersey, XL",49.99,1
95999,12559,64507,"Touring-2000 Blue, 60",1214.85,1
9445,12559,64507,"Sport-100 Helmet, Blue",34.99,1
54266,12603,55780,"Half-Finger Gloves, L",24.49,1
16302,12563,61349,"Sport-100 Helmet, Black",34.99,1
112097,12563,61349,Touring Tire,28.99,1
113271,12563,61349,Touring Tire Tube,4.99,1
111828,12564,54014,Touring Tire,28.99,1
112804,12564,54014,Touring Tire Tube,4.99,1
54583,12564,70910,"Half-Finger Gloves, L",24.49,1
64160,12565,67816,"Short-Sleeve Classic Jersey, XL",53.99,1
72695,12565,67816,Water Bottle - 30 oz.,4.99,1
43916,12565,67816,"Half-Finger Gloves, M",24.49,1
112021,12566,59177,Touring Tire,28.99,1
113143,12566,59177,Touring Tire Tube,4.99,1
102004,12562,54415,Mountain Bottle Cage,9.99,1
70078,12562,54415,Water Bottle - 30 oz.,4.99,1
35006,12560,48921,"Mountain-200 Black, 42",2049.0982,1
34280,12560,59210,"Mountain-200 Black, 38",2294.99,1
6328,12560,64430,AWC Logo Cap,8.99,1
26560,12562,54415,"Sport-100 Helmet, Red",34.99,1
72773,12561,68266,Water Bottle - 30 oz.,4.99,1
30833,12561,45757,"Road-150 Red, 48",3578.27,1
57679,12561,68266,"Mountain-200 Black, 46",2294.99,1
38935,12547,67497,"Mountain-200 Silver, 46",2319.99,1
16698,12546,65748,"Sport-100 Helmet, Black",34.99,1
102971,12546,65748,Mountain Bottle Cage,9.99,1
57622,12546,65748,"Mountain-200 Black, 46",2294.99,1
119446,12530,52797,"Short-Sleeve Classic Jersey, M",53.99,1
116430,12531,54637,Fender Set - Mountain,21.98,1
110809,12532,67916,Mountain Tire Tube,4.99,1
112334,12532,67094,Touring Tire,28.99,1
16913,12532,67916,"Sport-100 Helmet, Black",34.99,1
27249,12530,61050,"Sport-100 Helmet, Red",34.99,1
28488,12530,72614,"Sport-100 Helmet, Red",34.99,1
2531,12528,65126,"Long-Sleeve Logo Jersey, M",49.99,1
118219,12529,74838,Fender Set - Mountain,21.98,1
65075,12529,74838,"Classic Vest, S",63.5,1
109310,12533,56170,Mountain Tire Tube,4.99,1
5870,12541,60227,AWC Logo Cap,8.99,1
7414,12542,74583,AWC Logo Cap,8.99,1
5585,12543,57463,AWC Logo Cap,8.99,1
7319,12544,73613,AWC Logo Cap,8.99,1
2481,12545,62920,"Long-Sleeve Logo Jersey, M",49.99,1
114962,12545,69610,LL Road Tire,21.49,1
114265,12540,53750,LL Road Tire,21.49,1
106418,12545,69610,Road Tire Tube,3.99,1
121097,12540,64501,"Long-Sleeve Logo Jersey, S",49.99,1
4981,12533,52066,AWC Logo Cap,8.99,1
100114,12533,52066,Road Bottle Cage,8.99,1
104866,12540,53750,Road Tire Tube,3.99,1
6499,12534,65993,AWC Logo Cap,8.99,1
6557,12535,66613,AWC Logo Cap,8.99,1
7050,12536,71247,AWC Logo Cap,8.99,1
5938,12537,60808,AWC Logo Cap,8.99,1
5698,12538,58753,AWC Logo Cap,8.99,1
7155,12539,72039,AWC Logo Cap,8.99,1
6614,12566,67062,AWC Logo Cap,8.99,1
89998,12588,69989,"Mountain-500 Silver, 52",564.99,1
112258,12593,65364,Touring Tire,28.99,1
5075,12593,52953,AWC Logo Cap,8.99,1
113502,12593,65364,Touring Tire Tube,4.99,1
112531,12594,71528,Touring Tire,28.99,1
7283,12594,73223,AWC Logo Cap,8.99,1
90596,12595,54074,Patch Kit/8 Patches,2.29,1
6238,12595,63595,AWC Logo Cap,8.99,1
111829,12595,54074,Touring Tire,28.99,1
9696,12596,66979,"Sport-100 Helmet, Blue",34.99,1
113615,12596,66979,Touring Tire Tube,4.99,1
7411,12596,74550,AWC Logo Cap,8.99,1
113633,12597,67445,Touring Tire Tube,4.99,1
92462,12597,67445,Patch Kit/8 Patches,2.29,1
5955,12592,61003,AWC Logo Cap,8.99,1
112564,12592,72542,Touring Tire,28.99,1
56347,12590,68313,"Half-Finger Gloves, S",24.49,1
117794,12589,70359,Fender Set - Mountain,21.98,1
119731,12589,70359,"Short-Sleeve Classic Jersey, M",53.99,1
33551,12589,47263,"Mountain-200 Black, 38",2049.0982,1
6849,12590,69363,AWC Logo Cap,8.99,1
113693,12590,68313,Touring Tire Tube,4.99,1
113973,12592,72542,Touring Tire Tube,4.99,1
16506,12591,63665,"Sport-100 Helmet, Black",34.99,1
71857,12591,63665,Water Bottle - 30 oz.,4.99,1
102770,12591,63665,Mountain Bottle Cage,9.99,1
67104,12597,67445,Bike Wash - Dissolver,7.95,1
7428,12601,74689,AWC Logo Cap,8.99,1
113501,12601,65363,Touring Tire Tube,4.99,1
101030,12601,65363,Road Bottle Cage,8.99,1
102989,12600,65995,Mountain Bottle Cage,9.99,1
114062,12602,73980,Touring Tire Tube,4.99,1
93316,12602,73980,Patch Kit/8 Patches,2.29,1
5086,12602,53044,AWC Logo Cap,8.99,1
72319,12600,65995,Water Bottle - 30 oz.,4.99,1
71929,12599,63981,Water Bottle - 30 oz.,4.99,1
112197,12598,63584,Touring Tire,28.99,1
113406,12598,63584,Touring Tire Tube,4.99,1
6695,12598,67681,AWC Logo Cap,8.99,1
100936,12599,63981,Road Bottle Cage,8.99,1
102378,12599,59211,Mountain Bottle Cage,9.99,1
27759,12600,65995,"Sport-100 Helmet, Red",34.99,1
56826,12588,47076,"Mountain-200 Black, 46",2049.0982,1
